Complaints,Minlat,Minlong,Maxlat,Maxlong
7,13.03262161,77.62518,13.03384915,77.62662
2,12.92825837,77.62518,12.92948643,77.62662
1,13.03665494,77.62662,13.03788246,77.62788
1,13.03262161,77.62662,13.03384915,77.62788
4,12.92825837,77.62662,12.92948643,77.62788
1,12.93615292,77.62788,12.93755637,77.62932
3,13.03384915,77.62932,13.03525205,77.63076
4,12.92685487,77.62932,12.92825837,77.63076
2,12.99649409,77.63076,12.99772181,77.63202
4,12.96562369,77.63616,12.96702697,77.6376
5,13.03262161,77.6376,13.03384915,77.63886
2,12.85193156,77.6376,12.85315999,77.63886
1,13.013857,77.63886,13.01526001,77.6403
2,12.77013962,77.64174,12.77154399,77.643
2,13.00842026,77.6457,13.0098233,77.64714
2,12.91878459,77.64714,12.92018813,77.64858
1,12.91352122,77.60862,12.91474935,77.61006
2,12.96439581,77.61006,12.96562369,77.6115
2,13.00438647,77.6115,13.00578954,77.61276
1,13.03262161,77.6142,13.03384915,77.61564
2,13.11958661,77.61564,13.12081372,77.6169
2,13.01526001,77.6169,13.01648764,77.61834
3,12.93615292,77.6169,12.93755637,77.61834
1,12.88404429,77.61834,12.88527257,77.61978
2,12.97228922,77.61978,12.97369246,77.62104
1,12.87860472,77.62104,12.88000849,77.62248
4,12.93615292,77.62248,12.93755637,77.62374
3,13.02052123,77.62374,13.0219242,77.62518
1,12.92545136,77.62374,12.92685487,77.62518
2,12.89878319,77.62518,12.90001139,77.62662
2,12.87597263,77.62518,12.87737641,77.62662
2,13.00438647,77.62788,13.00578954,77.62932
2,13.09136141,77.63346,13.09276398,77.63472
4,13.08873157,77.63472,13.09013416,77.63616
2,13.05664525,77.63616,13.05804801,77.6376
1,12.91755648,77.6376,12.91878459,77.63886
1,13.02052123,77.79402,13.0219242,77.79546
2,13.06067818,77.64984,13.06208093,77.65128
2,12.88264054,77.65128,12.88404429,77.65272
1,12.8866763,77.65272,12.88808003,77.65398
1,12.88808003,77.65686,12.88930828,77.65812
3,13.05664525,77.65956,13.05804801,77.66082
1,12.89474763,77.65956,12.89597585,77.66082
3,13.04051284,77.66082,13.0419157,77.66226
2,12.95755466,77.66226,12.95895799,77.6637
3,13.0231518,77.6637,13.02455476,77.66496
3,12.90948589,77.6637,12.91071404,77.66496
1,12.8545639,77.6637,12.85596781,77.66496
2,12.81033683,77.6637,12.81174098,77.66496
3,13.02718528,77.66784,13.02858822,77.6691
2,13.0231518,77.66784,13.02455476,77.6691
2,13.20774752,77.6691,13.20914943,77.67054
2,12.89334394,77.67054,12.89474763,77.6718
2,12.87456883,77.67054,12.87597263,77.6718
4,12.99246011,77.6718,12.99368785,77.67324
4,12.90001139,77.6718,12.90141504,77.67324
3,12.8545639,77.6718,12.85596781,77.67324
2,12.84245488,77.67324,12.84385886,77.67468
1,12.90404687,77.67594,12.9054505,77.67738
2,13.02981578,77.68422,13.0312187,77.68566
5,12.90808228,77.68566,12.90948589,77.68692
1,13.03384915,77.68692,13.03525205,77.68836
1,13.03665494,77.63886,13.03788246,77.6403
3,12.99772181,77.63886,12.99912491,77.6403
10,12.98298876,77.63886,12.98439195,77.6403
1,12.9054505,77.64174,12.90685412,77.643
3,12.98035777,77.643,12.98176097,77.64444
2,12.76610199,77.64444,12.76750639,77.6457
4,12.8921157,77.64714,12.89334394,77.64858
5,12.91878459,77.64858,12.92018813,77.64984
1,13.01245398,77.65542,13.013857,77.65686
6,12.86123239,77.65956,12.86263626,77.66082
5,13.01789064,77.66496,13.01911825,77.6664
8,12.84385886,77.66496,12.84526282,77.6664
1,12.97632352,77.6664,12.97772675,77.66784
2,13.02595771,77.67054,13.02718528,77.6718
2,12.90685412,77.67594,12.90808228,77.67738
1,13.22789914,77.67738,13.2291257,77.67882
2,12.96702697,77.67738,12.96825484,77.67882
2,12.83718991,77.67738,12.83841841,77.67882
1,12.81981471,77.67882,12.8210433,77.68008
2,13.29605179,77.68008,13.29727801,77.68152
2,12.99368785,77.6142,12.99509097,77.61564
2,13.11678176,77.61564,13.11818419,77.6169
1,13.00842026,77.6169,13.0098233,77.61834
2,13.00719259,77.61978,13.00842026,77.62104
5,12.88141226,77.61978,12.88264054,77.62104
2,12.92948643,77.62104,12.93088992,77.62248
2,13.05804801,77.62248,13.05927543,77.62374
2,13.02052123,77.62518,13.0219242,77.62662
1,13.02052123,77.62788,13.0219242,77.62932
1,12.96965811,77.62788,12.97106137,77.62932
1,13.01789064,77.63202,13.01911825,77.63346
3,12.92422329,77.63202,12.92545136,77.63346
4,12.96825484,77.63346,12.96965811,77.63472
3,13.0834718,77.63472,13.08469909,77.63616
2,13.05927543,77.63616,13.06067818,77.6376
5,12.95895799,77.63886,12.96036131,77.6403
1,12.9549234,77.6403,12.95632674,77.64174
6,12.96825484,77.64174,12.96965811,77.643
1,12.96702697,77.68692,12.96825484,77.68836
2,12.81577788,77.68692,12.81700649,77.68836
1,12.81577788,77.68836,12.81700649,77.6898
6,12.83718991,77.6898,12.83841841,77.69106
2,13.00175571,77.69106,13.00315878,77.6925
1,12.96825484,77.69106,12.96965811,77.6925
1,12.87860472,77.69106,12.88000849,77.6925
2,12.99105697,77.69376,12.99246011,77.6952
2,13.02858822,77.69934,13.02981578,77.70078
5,12.89474763,77.70078,12.89597585,77.70204
1,12.93755637,77.70204,12.93895981,77.70348
2,13.0312187,77.70492,13.03262161,77.70618
6,12.96036131,77.70492,12.96158921,77.70618
2,12.79559274,77.70762,12.79699698,77.70888
2,12.98842606,77.71032,12.98982921,77.71176
2,13.00438647,77.71176,13.00578954,77.71302
2,12.93755637,77.71176,12.93895981,77.71302
2,12.99105697,77.72274,12.99246011,77.724
1,12.96036131,77.72274,12.96158921,77.724
2,12.77961901,77.72274,12.7808478,77.724
1,12.96036131,77.72544,12.96158921,77.72688
1,12.93895981,77.72544,12.94018782,77.72688
6,12.96439581,77.5854,12.96562369,77.58666
2,12.89878319,77.5854,12.90001139,77.58666
1,12.89334394,77.58666,12.89474763,77.5881
2,12.92141623,77.5881,12.92281976,77.58954
5,13.02052123,77.58954,13.0219242,77.5908
4,12.91071404,77.58954,12.91211763,77.5908
4,12.96439581,77.59224,12.96562369,77.59368
1,13.10205581,77.59494,13.10345832,77.59638
4,12.88000849,77.59638,12.88141226,77.59764
2,12.87456883,77.59638,12.87597263,77.59764
1,12.8866763,77.59764,12.88808003,77.59908
1,12.86526849,77.59764,12.86667234,77.59908
1,12.94685402,77.59908,12.94825741,77.60052
3,12.87597263,77.59908,12.87737641,77.60052
5,13.06471105,77.60052,13.06593844,77.60178
2,12.80507118,77.60052,12.80629984,77.60178
6,12.96439581,77.60178,12.96562369,77.60322
2,12.88000849,77.60178,12.88141226,77.60322
5,12.96439581,77.60322,12.96562369,77.60466
2,12.89878319,77.60322,12.90001139,77.60466
2,12.88141226,77.60322,12.88264054,77.60466
2,13.02718528,77.60466,13.02858822,77.60592
4,12.90685412,77.60592,12.90808228,77.60736
1,13.0231518,77.60736,13.02455476,77.60862
1,13.11274974,77.60862,13.11415219,77.61006
1,12.99105697,77.60862,12.99246011,77.61006
2,12.95088874,77.60862,12.95229211,77.61006
1,12.94422265,77.60862,12.94562605,77.61006
2,12.8866763,77.61006,12.88808003,77.6115
3,13.00578954,77.61276,13.00719259,77.6142
1,12.90948589,77.61276,12.91071404,77.6142
1,12.88930828,77.61276,12.890712,77.6142
2,12.93211796,77.68278,12.93352143,77.68422
2,12.83841841,77.68422,12.83982241,77.68566
3,12.91878459,77.68692,12.92018813,77.68836
3,12.98579512,77.68836,12.9870229,77.6898
2,12.93211796,77.68836,12.93352143,77.6898
1,12.90685412,77.69106,12.90808228,77.6925
1,12.99649409,77.69376,12.99772181,77.6952
6,12.94966079,77.69376,12.95088874,77.6952
1,12.94018782,77.69376,12.94159124,77.6952
5,12.80910819,77.69376,12.81033683,77.6952
1,12.93895981,77.69934,12.94018782,77.70078
2,13.00578954,77.70078,13.00719259,77.70204
1,12.77558154,77.70078,12.77681034,77.70204
3,12.95895799,77.70348,12.96036131,77.70492
4,12.94018782,77.70348,12.94159124,77.70492
3,12.78769377,77.70348,12.78892252,77.70492
1,12.9870229,77.71446,12.98842606,77.7159
16,12.94966079,77.71446,12.95088874,77.7159
3,12.97369246,77.71716,12.9750957,77.7186
2,13.0312187,77.71986,13.03262161,77.7213
1,13.0312187,77.72544,13.03262161,77.72688
3,13.00315878,77.72688,13.00438647,77.72814
1,13.0312187,77.72814,13.03262161,77.72958
1,13.07540661,77.73372,13.07663394,77.73498
4,12.96702697,77.73498,12.96825484,77.73642
2,12.99368785,77.6115,12.99509097,77.61276
2,12.94018782,77.6115,12.94159124,77.61276
2,13.1115226,77.61276,13.11274974,77.6142
1,12.99368785,77.61276,12.99509097,77.6142
2,12.99649409,77.6142,12.99772181,77.61564
1,12.97632352,77.6169,12.97772675,77.61834
1,13.12221612,77.61834,13.12344321,77.61978
4,12.9349249,77.61834,12.93615292,77.61978
1,12.92422329,77.61834,12.92545136,77.61978
3,12.92141623,77.61834,12.92281976,77.61978
1,12.88141226,77.61834,12.88264054,77.61978
7,12.97772675,77.62248,12.97912996,77.62374
2,12.94422265,77.62518,12.94562605,77.62662
5,13.02455476,77.62788,13.02595771,77.62932
3,12.92141623,77.62932,12.92281976,77.63076
3,12.91615291,77.63076,12.91755648,77.63202
3,12.96825484,77.63202,12.96965811,77.63346
1,12.93088992,77.63202,12.93211796,77.63346
3,13.01911825,77.63472,13.02052123,77.63616
3,12.97369246,77.63472,12.9750957,77.63616
5,12.90808228,77.63616,12.90948589,77.6376
1,12.77821468,77.63616,12.77961901,77.6376
1,12.99105697,77.6376,12.99246011,77.63886
5,12.87597263,77.6376,12.87737641,77.63886
1,13.01911825,77.6403,13.02052123,77.64174
1,12.97369246,77.6403,12.9750957,77.64174
1,12.91071404,77.6115,12.91211763,77.61276
1,13.11555463,77.61276,13.11678176,77.6142
1,12.96702697,77.6142,12.96825484,77.61564
3,12.92685487,77.6142,12.92825837,77.61564
4,12.91352122,77.6142,12.91474935,77.61564
2,13.01526001,77.61564,13.01648764,77.6169
2,12.9549234,77.61564,12.95632674,77.6169
5,12.89597585,77.6169,12.89737952,77.61834
2,13.0098233,77.61978,13.01122634,77.62104
2,12.92141623,77.61978,12.92281976,77.62104
4,12.93352143,77.62374,12.9349249,77.62518
2,12.89737952,77.62374,12.89878319,77.62518
3,13.11678176,77.62518,13.11818419,77.62662
2,13.06874386,77.62518,13.06997122,77.62662
6,12.9054505,77.62518,12.90685412,77.62662
5,12.92422329,77.62932,12.92545136,77.63076
8,12.97106137,77.63202,12.97228922,77.63346
6,12.89334394,77.63202,12.89474763,77.63346
2,13.02455476,77.63346,13.02595771,77.63472
1,13.04331855,77.6376,13.04454604,77.63886
2,12.90948589,77.6376,12.91071404,77.63886
6,13.0231518,77.63886,13.02455476,77.6403
7,12.96702697,77.63886,12.96825484,77.6403
2,12.96299251,77.62662,12.96439581,77.62788
2,13.0312187,77.62788,13.03262161,77.62932
1,12.94299466,77.62788,12.94422265,77.62932
2,12.91474935,77.62932,12.91615291,77.63076
1,13.0834718,77.63202,13.08469909,77.63346
1,12.90141504,77.63202,12.90281869,77.63346
4,12.92685487,77.63472,12.92825837,77.63616
7,12.88930828,77.63616,12.890712,77.6376
2,13.02052123,77.6376,13.0219242,77.63886
3,12.84649129,77.6457,12.84789524,77.64714
7,13.013857,77.64714,13.01526001,77.64858
1,12.86123239,77.65398,12.86263626,77.65542
1,13.06330832,77.65542,13.06471105,77.65686
1,13.01911825,77.65542,13.02052123,77.65686
3,13.00578954,77.65542,13.00719259,77.65686
2,12.97632352,77.65812,12.97772675,77.65956
1,13.02595771,77.65956,13.02718528,77.66082
7,13.02595771,77.66082,13.02718528,77.66226
4,12.96299251,77.66226,12.96439581,77.6637
6,12.76346872,77.643,12.76487313,77.64444
1,13.00719259,77.64444,13.00842026,77.6457
3,12.97228922,77.64444,12.97369246,77.6457
1,12.87860472,77.64444,12.88000849,77.6457
1,13.00578954,77.6457,13.00719259,77.64714
7,12.96158921,77.6457,12.96299251,77.64714
7,12.90685412,77.64714,12.90808228,77.64858
2,13.06471105,77.64858,13.06593844,77.64984
2,12.96299251,77.64858,12.96439581,77.64984
1,12.86930453,77.65398,12.87070836,77.65542
9,12.97369246,77.65542,12.9750957,77.65686
2,12.89878319,77.65542,12.90001139,77.65686
2,13.01911825,77.65686,13.02052123,77.65812
1,12.96036131,77.65812,12.96158921,77.65956
4,12.79436403,77.65812,12.79559274,77.65956
1,13.01789064,77.65956,13.01911825,77.66082
16,12.84526282,77.66226,12.84649129,77.6637
8,12.84912369,77.6637,12.85052763,77.66496
1,13.01245398,77.6664,13.013857,77.66784
8,12.90808228,77.6664,12.90948589,77.66784
1,12.97228922,77.66784,12.97369246,77.6691
3,12.83052078,77.66784,12.83174932,77.6691
2,12.890712,77.55246,12.8921157,77.55372
4,12.91474935,77.55372,12.91615291,77.55516
4,13.03525205,77.55516,13.03665494,77.5566
2,12.92545136,77.55516,12.92685487,77.5566
4,13.0219242,77.5566,13.0231518,77.55786
2,13.013857,77.5593,13.01526001,77.56056
3,13.00719259,77.56056,13.00842026,77.562
3,12.90281869,77.56056,12.90404687,77.562
1,13.12624798,77.562,13.12747506,77.56344
1,12.95229211,77.562,12.95369547,77.56344
2,12.98579512,77.56344,12.9870229,77.5647
1,12.91211763,77.56344,12.91352122,77.5647
3,12.90141504,77.5647,12.90281869,77.56614
11,12.95755466,77.56758,12.95895799,77.56884
5,12.92141623,77.56884,12.92281976,77.57028
1,12.88930828,77.56884,12.890712,77.57028
1,12.95895799,77.57028,12.96036131,77.57154
2,12.92422329,77.57028,12.92545136,77.57154
2,13.02455476,77.57568,13.02595771,77.57712
4,12.9054505,77.57568,12.90685412,77.57712
2,12.99649409,77.57856,12.99772181,77.57982
4,12.98982921,77.57856,12.99105697,77.57982
4,12.98176097,77.75982,12.98298876,77.76108
1,12.96439581,77.76108,12.96562369,77.76252
1,12.7353788,77.9562,12.73678337,77.95746
1,12.81437375,77.96304,12.81577788,77.9643
4,13.0312187,77.72958,13.03262161,77.73084
1,12.96702697,77.73642,12.96825484,77.73786
2,12.74468393,77.73642,12.74608845,77.73786
1,12.96702697,77.73786,12.96825484,77.73912
1,12.93755637,77.74056,12.93895981,77.742
3,12.99912491,77.74326,13.00052801,77.7447
2,12.98035777,77.74326,12.98176097,77.7447
2,13.01648764,77.7447,13.01789064,77.74596
2,13.00315878,77.7474,13.00438647,77.74884
2,12.78488519,77.7474,12.78628948,77.74884
1,13.0513848,77.76108,13.05261224,77.76252
2,12.86526849,77.76522,12.86667234,77.76666
1,12.88000849,77.7762,12.88141226,77.77764
1,12.98842606,77.78448,12.98982921,77.78592
3,12.97912996,77.79132,12.98035777,77.79276
2,12.97772675,77.99454,12.97912996,77.99598
2,12.92141623,77.51808,12.92281976,77.51952
2,13.00175571,77.52762,13.00315878,77.52906
6,12.99246011,77.5305,12.99368785,77.53176
1,12.93755637,77.53176,12.93895981,77.5332
2,13.00315878,77.5332,13.00438647,77.53446
9,12.96158921,77.53446,12.96299251,77.5359
1,12.98176097,77.53734,12.98298876,77.5386
2,12.91878459,77.5386,12.92018813,77.54004
2,13.06734115,77.54274,13.06874386,77.54418
2,12.90404687,77.54274,12.9054505,77.54418
3,12.9870229,77.54562,12.98842606,77.54688
1,12.90404687,77.54688,12.9054505,77.54832
3,13.013857,77.54958,13.01526001,77.55102
4,12.91755648,77.54958,12.91878459,77.55102
1,13.0419157,77.55102,13.04331855,77.55246
1,12.97228922,77.55246,12.97369246,77.55372
2,12.86930453,77.55246,12.87070836,77.55372
2,13.02858822,77.55372,13.02981578,77.55516
1,12.98298876,77.5566,12.98439195,77.55786
2,12.89878319,77.5566,12.90001139,77.55786
14,13.00175571,77.55786,13.00315878,77.5593
2,12.99368785,77.55786,12.99509097,77.5593
2,13.07663394,77.56056,13.07803659,77.562
6,12.92825837,77.56056,12.92948643,77.562
4,13.0231518,77.562,13.02455476,77.56344
1,12.90808228,77.5566,12.90948589,77.55786
2,12.88930828,77.5566,12.890712,77.55786
2,12.99649409,77.55786,12.99772181,77.5593
1,12.97632352,77.55786,12.97772675,77.5593
2,12.97369246,77.55786,12.9750957,77.5593
2,12.9054505,77.55786,12.90685412,77.5593
2,12.98842606,77.5593,12.98982921,77.56056
2,12.95895799,77.5593,12.96036131,77.56056
1,12.91071404,77.5593,12.91211763,77.56056
1,13.30270835,77.56056,13.30393454,77.562
1,13.03384915,77.562,13.03525205,77.56344
1,12.94299466,77.562,12.94422265,77.56344
1,12.94018782,77.56344,12.94159124,77.5647
5,12.92281976,77.56344,12.92422329,77.5647
1,12.91352122,77.56344,12.91474935,77.5647
2,13.08469909,77.5647,13.0861017,77.56614
4,12.97228922,77.56614,12.97369246,77.56758
3,12.95755466,77.56614,12.95895799,77.56758
2,12.95088874,77.56758,12.95229211,77.56884
11,12.94966079,77.56758,12.95088874,77.56884
3,13.06208093,77.56884,13.06330832,77.57028
2,12.94825741,77.57442,12.94966079,77.57568
2,13.06997122,77.57568,13.07137391,77.57712
2,12.95088874,77.57568,12.95229211,77.57712
2,12.94159124,77.57568,12.94299466,77.57712
6,12.94018782,77.57568,12.94159124,77.57712
5,12.93615292,77.57712,12.93755637,77.57856
2,12.90685412,77.57712,12.90808228,77.57856
2,12.88527257,77.57712,12.8866763,77.57856
1,12.91878459,77.57856,12.92018813,77.57982
1,12.8719367,77.57856,12.87334051,77.57982
3,12.85052763,77.65686,12.85193156,77.65812
2,12.8921157,77.65812,12.89334394,77.65956
3,13.00719259,77.65956,13.00842026,77.66082
3,12.95755466,77.65956,12.95895799,77.66082
3,12.84245488,77.65956,12.84385886,77.66082
2,12.81174098,77.66082,12.81296961,77.66226
1,12.98439195,77.66496,12.98579512,77.6664
1,12.72993601,77.66496,12.73134061,77.6664
3,12.87334051,77.66784,12.87456883,77.6691
5,12.92281976,77.6691,12.92422329,77.67054
2,12.99105697,77.67054,12.99246011,77.6718
1,12.96825484,77.6718,12.96965811,77.67324
3,12.94685402,77.67468,12.94825741,77.67594
1,13.00052801,77.67594,13.00175571,77.67738
2,12.90808228,77.67594,12.90948589,77.67738
1,13.02052123,77.67738,13.0219242,77.67882
1,12.98982921,77.68008,12.99105697,77.68152
1,12.91352122,77.68152,12.91474935,77.68278
1,12.96158921,77.68278,12.96299251,77.68422
6,12.99246011,77.68422,12.99368785,77.68566
2,12.83174932,77.68422,12.83315335,77.68566
2,12.92685487,77.68836,12.92825837,77.6898
4,12.94299466,77.69106,12.94422265,77.6925
4,13.1984597,77.6952,13.19968641,77.69664
2,13.01911825,77.6979,13.02052123,77.69934
1,13.00842026,77.70078,13.0098233,77.70204
1,12.88264054,77.5908,12.88404429,77.59224
1,13.05927543,77.59224,13.06067818,77.59368
2,13.05664525,77.59368,13.05804801,77.59494
2,12.89737952,77.59368,12.89878319,77.59494
2,12.87860472,77.59368,12.88000849,77.59494
4,12.97369246,77.59908,12.9750957,77.60052
3,12.92825837,77.59908,12.92948643,77.60052
4,12.88808003,77.59908,12.88930828,77.60052
3,13.05664525,77.60178,13.05804801,77.60322
2,12.95088874,77.60178,12.95229211,77.60322
3,12.94159124,77.60178,12.94299466,77.60322
4,12.88404429,77.60178,12.88527257,77.60322
1,12.95895799,77.60322,12.96036131,77.60466
1,12.9349249,77.60322,12.93615292,77.60466
2,13.07663394,77.60466,13.07803659,77.60592
1,12.9549234,77.60466,12.95632674,77.60592
6,12.9054505,77.60466,12.90685412,77.60592
1,13.05524247,77.60592,13.05664525,77.60736
2,12.87860472,77.60592,12.88000849,77.60736
1,13.0419157,77.60862,13.04331855,77.61006
3,12.95229211,77.61276,12.95369547,77.6142
3,12.85719622,77.61276,12.85860011,77.6142
2,12.91474935,77.50854,12.91615291,77.5098
2,13.02858822,77.5098,13.02981578,77.51124
3,12.96825484,77.5098,12.96965811,77.51124
5,12.95755466,77.51124,12.95895799,77.5125
2,12.93088992,77.51124,12.93211796,77.5125
2,12.92825837,77.51124,12.92948643,77.5125
2,12.81981471,77.5125,12.8210433,77.51394
3,13.04735171,77.51394,13.04857918,77.51538
2,12.94562605,77.51952,12.94685402,77.52078
1,13.04051284,77.52348,13.0419157,77.52492
4,12.97369246,77.52348,12.9750957,77.52492
2,12.9549234,77.52492,12.95632674,77.52636
2,13.00842026,77.53176,13.0098233,77.5332
3,12.96562369,77.53446,12.96702697,77.5359
2,12.87334051,77.53446,12.87456883,77.5359
2,12.95369547,77.5359,12.9549234,77.53734
7,12.96299251,77.53734,12.96439581,77.5386
1,12.99368785,77.54148,12.99509097,77.54274
4,12.92545136,77.54148,12.92685487,77.54274
2,12.99105697,77.54274,12.99246011,77.54418
4,12.64160619,77.54418,12.64301127,77.54562
1,12.99246011,77.54562,12.99368785,77.54688
2,12.90948589,77.54562,12.91071404,77.54688
1,13.01911825,77.55102,13.02052123,77.55246
1,12.94685402,77.55102,12.94825741,77.55246
4,12.91211763,77.55102,12.91352122,77.55246
4,13.08066655,77.55372,13.08206918,77.55516
1,12.95088874,77.51952,12.95229211,77.52078
2,12.94159124,77.51952,12.94299466,77.52078
1,12.9054505,77.52078,12.90685412,77.52222
1,13.00578954,77.52348,13.00719259,77.52492
3,13.00438647,77.52492,13.00578954,77.52636
1,12.97106137,77.52492,12.97228922,77.52636
2,13.06874386,77.52636,13.06997122,77.52762
1,13.00842026,77.52906,13.0098233,77.5305
4,12.96036131,77.5305,12.96158921,77.53176
3,12.99649409,77.5332,12.99772181,77.53446
1,12.98982921,77.5332,12.99105697,77.53446
1,13.00578954,77.5359,13.00719259,77.53734
1,12.97912996,77.53734,12.98035777,77.5386
